Taxa,species_NC,species_SC,go_NC,go_SC,mtb_NC,mtb_SC,plasma_mtb_NC,plasma_mtb_SC
s__Collinsella_aerofaciens,0,1.32743362831858,0.0559910414333707,0.83986562150056,0,0.664545791888785,0.114678899082569,0.877085737759434
s__Blautia_wexlerae,0,0.884955752212389,0.279955207166853,0.671892497200448,0,0.0798722044728434,0,0.114678899082569
s__Faecalibacterium_prausnitzii,0,0,0.279955207166853,0.727883538633819,0,0.230565938690729,0.221288707184914,0.557256313452397
s__Prevotella_copri,0,0.884955752212389,0,1.62374020156775,0,0.584673587415942,0.106609808102345,0.221288707184914
s__Catenibacterium_mitsuokai,0.884955752212389,2.65486725663717,0.895856662933931,2.12765957446809,0,0.433979853198056,0,0.319829424307036
s__Dorea_longicatena,0,0,0,0.447928331466965,0,0.372208998180814,0.114678899082569,0.229357798165138
s__Mediterraneibacter_faecis,0,0.884955752212389,0,1.06382978723404,0,0.858909031668311,0,0.229357798165138
s__Fusicatenibacter_saccharivorans,0.442477876106195,0.442477876106195,0.895856662933931,0,0.150693734217886,0.0708215297450425,0,0.655797030574519
s__Holdemanella_biformis,0,5.75221238938053,0.167973124300112,1.67973124300112,0.159744408945687,0.611825611599345,0,0.32789851528726
s__Ruminococcus_bromii,0,0,0.111982082866741,0.727883538633819,0,0.381259672908615,0,0.565325404432621
s__Blautia_obeum,0.442477876106195,2.65486725663717,0.447928331466965,4.42329227323628,0,0.700748490799989,0,0.335967606267483
s__Extibacter_muris,0,0,0,0.167973124300112,0,0.0708215297450425,0.114678899082569,0.54111813149195
s__Gemmiger_formicilis,0,0.442477876106195,0.111982082866741,0.783874580067189,0,0.611825611599345,0,1.53288276833395
s__Holdemanella_porci,0,3.98230088495575,0,1.79171332586786,0,1.20554987374309,0,0.655797030574519
s__Bifidobacterium_adolescentis,0,0.442477876106195,0,0.111982082866741,0,0.150693734217886,0,0.106609808102345
s__Blautia_massiliensis,0,0.442477876106195,0.0559910414333707,0.279955207166853,0.0708215297450425,0.56657223796034,0,0.229357798165138
s__Coprococcus_comes,0,0,0,0.167973124300112,0,0.301387468435772,0,0
s__Anaerobutyricum_hallii,0,1.32743362831858,0,1.11982082866741,0,0.531953407126501,0,0
s__Anaerostipes_hadrus,0.442477876106195,0.884955752212389,0.559910414333707,0.895856662933931,0,0.504801382943099,0.114678899082569,0.557256313452397
s__Dorea_formicigenerans,0,0,0,0.615901455767077,0.221515263962928,0.99308528450796,0.221288707184914,0.573394495412844
s__Roseburia_faecis,0.442477876106195,0,0.111982082866741,0.167973124300112,0.0798722044728434,0.221515263962928,0.106609808102345,0.335967606267483
s__Subdoligranulum_sp._APC924_74,0,0.442477876106195,0.0559910414333707,0.0559910414333707,0,0.0708215297450425,0,1.3680776980106
s__Methanobrevibacter_smithii,0,0,0,0,0,0.150693734217886,0,0
s__Oliverpabstia_intestinalis,0,0.884955752212389,0,1.51175811870101,0,0.75346867108943,0,0.106609808102345
s__Bifidobacterium_longum,0,0.442477876106195,0.0559910414333707,0.559910414333707,0,0.363158323453013,0,2.6312572132783
s__Phocaeicola_vulgatus,0,2.65486725663717,0.167973124300112,1.11982082866741,0,0.541004081854302,0,0.671935212534966
s__Mogibacterium_kristiansenii,2.65486725663717,1.32743362831858,0.391937290033595,0.167973124300112,0.221515263962928,0,0,0.434508323389605
s__Cyclospora_cayetanensis,0,0.442477876106195,0,0.951847704367301,0,0.301387468435772,0.106609808102345,0.106609808102345
s__Eubacterium_coprostanoligenes,0,0.442477876106195,0.111982082866741,0.503919372900336,0.159744408945687,0.0798722044728434,0,0.114678899082569
s__Roseburia_inulinivorans,0,0.884955752212389,0.0559910414333707,2.68756998880179,0.141643059490085,0.230565938690729,0,0.114678899082569
s__Ruminococcus_torques,0,0,0.335946248600224,0.335946248600224,0.141643059490085,0.0798722044728434,0,0
s__Ruminococcus_callidus,0,1.76991150442478,0.0559910414333707,0.447928331466965,0,0.974983935052358,0.114678899082569,0.229357798165138
s__Paratractidigestivibacter_faecalis,0.884955752212389,0,1.28779395296753,0.0559910414333707,0,0.461131877381459,0,0.221288707184914
s__Bifidobacterium_catenulatum,0,0,0,0,0,0.372208998180814,0,0.221288707184914
s__Blautia_faecis,2.21238938053097,0.442477876106195,1.84770436730123,2.23964165733483,0.150693734217886,0.292336793707971,0.114678899082569,0.114678899082569
s__Blautia_glucerasea,0,0,0.111982082866741,0.559910414333707,0,0.221515263962928,0.106609808102345,0.32789851528726
s__Blautia_luti,0,0,0,0.223964165733483,0.230565938690729,0.0708215297450425,0,0.106609808102345
s__Slackia_isoflavoniconvertens,0,0.884955752212389,0,0.335946248600224,0.0798722044728434,2.0463575559558,0,2.44224487001428
s__Romboutsia_timonensis,0.442477876106195,0.442477876106195,0.111982082866741,0.895856662933931,0,1.43611581243382,0,0.877085737759434
s__Blautia_faecicola,0,0,0,0.223964165733483,0,0.602774936871544,0,0.335967606267483
s__Bacteroides_uniformis,0,0,0.167973124300112,0.111982082866741,0,0.789671370000634,0.442577414369828,1.30352497016882
s__Ruminococcus_gnavus,0.442477876106195,0.442477876106195,0.111982082866741,0.335946248600224,0.230565938690729,0.452081202653658,0,0.450646505350052
s__Anaerobutyricum_soehngenii,0,0.884955752212389,0,0.279955207166853,0,0.99308528450796,0,0.442577414369828
s__Oscillibacter_sp._ER4,0,4.86725663716814,0.279955207166853,9.91041433370661,0,0.99308528450796,0,0.213219616204691
s__Prevotella_stercorea,0.442477876106195,1.32743362831858,0,2.79955207166853,0.0708215297450425,0.230565938690729,0.106609808102345,0.32789851528726
s__Prevotella_hominis,0.442477876106195,0.442477876106195,0.0559910414333707,1.79171332586786,0,0.443030527925857,0,0
s__Roseburia_intestinalis,0,0,0,0.0559910414333707,0,0.301387468435772,0,0.549187222472174
s__Ellagibacter_isourolithinifaciens,0,0,0,0,0,1.0096027658862,0,1.12258171788502
s__Coprococcus_eutactus,0,2.65486725663717,0,0.783874580067189,0,0.390310347636416,0,0.557256313452397
s__Akkermansia_muciniphila,0,0,0,0,0.0798722044728434,0.0708215297450425,0.114678899082569,0.106609808102345
s__Blautia_sp._BIOML_A1,0,0,0.111982082866741,0.391937290033595,0,0.0708215297450425,0,0.106609808102345
s__Vescimonas_coprocola,0,1.76991150442478,0.447928331466965,3.75139977603583,0.221515263962928,0.913213080035117,0,0.221288707184914
s__Eubacterium_ramulus,0.442477876106195,0,0.167973124300112,0.559910414333707,0,0.150693734217886,0,0.114678899082569
s__Faecalibacterium_sp._HTFF,0,0,0.391937290033595,0.279955207166853,0.150693734217886,0.0708215297450425,0.106609808102345,0.442577414369828
s__Coprococcus_catus,0,0.442477876106195,0.167973124300112,0.895856662933931,0,0.691697816072188,0,0
s__Evtepia_gabavorous,0,0,0,0.447928331466965,0.0798722044728434,0.0708215297450425,0,0
s__Dialister_succinatiphilus,0,0,0,0,0,0,0,0
s__Blautia_stercoris,0.884955752212389,0,0.167973124300112,0,0,0.443030527925857,0,0.32789851528726
s__Lentihominibacter_faecis,0.442477876106195,0,0,0.111982082866741,0,0.726316646906027,0,0
s__Parolsenella_catena,0.442477876106195,0.442477876106195,0.0559910414333707,0,0,1.01118663396356,0,0.114678899082569
s__Senegalimassilia_anaerobia,0,1.76991150442478,0.111982082866741,1.51175811870101,0,0.363158323453013,0,0.54111813149195
s__Collinsella_bouchesdurhonensis,0,0,0,0.111982082866741,0,0.443030527925857,0,0.794683202597758
s__Escherichia_coli,0,0.884955752212389,0,0.895856662933931,0,0.620876286327146,0,0.213219616204691
s__Lachnospira_eligens,0,0.442477876106195,0,0.0559910414333707,0.150693734217886,0.310438143163573,0,0.221288707184914
s__Anthropogastromicrobium_aceti,0,0.442477876106195,0.223964165733483,1.11982082866741,0,0.28328611898017,0.114678899082569,0.319829424307036
s__Ruminococcus_bicirculans,0,0.442477876106195,0,0,0,0.452081202653658,0,0.114678899082569
s__Veillonella_parvula,0,0.442477876106195,0.167973124300112,0.111982082866741,0,0.5229027323987,0,0.114678899082569
s__Ruminococcus_flavefaciens,0,1.32743362831858,0.111982082866741,2.46360582306831,0,0.780620695272833,0,0.213219616204691
s__Prevotella_sp._885,0,0,0,0.783874580067189,0,0.301387468435772,0,0.221288707184914
s__Phascolarctobacterium_succinatutens,0,2.21238938053097,0.0559910414333707,4.70324748040314,0.0798722044728434,0.372208998180814,0,0.106609808102345
s__Oscillibacter_valericigenes,0,0,0.279955207166853,0.727883538633819,0,0.301387468435772,0,0.32789851528726
s__Lachnoclostridium_sp._210928_DFI_6_3,0,0,0,0.279955207166853,0,0.230565938690729,0,0.213219616204691
s__Ruminococcus_lactaris,0,0,0,0.223964165733483,0,0.0708215297450425,0,0.557256313452397
s__Ruminococcus_sp._NSJ_71,0,0.884955752212389,0,0.223964165733483,0,0.842391550290074,0,0.213219616204691
s__Ruthenibacterium_lactatiformans,0,0,0.223964165733483,0.0559910414333707,0.221515263962928,0.629926961054947,0.229357798165138,0.221288707184914
s__Butyrivibrio_crossotus,0,0,0,0.223964165733483,0.0798722044728434,0.301387468435772,0,0.901293010700104
s__Flavonifractor_plautii,0,0,0,0.223964165733483,0,0,0,0.221288707184914
s__Prevotellamassilia_timonensis,0.442477876106195,0.442477876106195,0,0.83986562150056,0.0708215297450425,0.292336793707971,0,0.778545020637311
s__Roseburia_sp._BX1005,0,0.884955752212389,0.0559910414333707,0.335946248600224,0,0.0708215297450425,0.106609808102345,0.671935212534966
s__Olsenella_uli,0.884955752212389,0.884955752212389,0.447928331466965,0,0,0.869543574473477,0,0.114678899082569
s__Gallintestinimicrobium_propionicum,0.884955752212389,0.442477876106195,0.335946248600224,0.279955207166853,0.0798722044728434,0.611825611599345,0.344036697247706,0.89322391971988
s__Roseburia_hominis,0,0,0,0.335946248600224,0,0.443030527925857,0,0.221288707184914
s__Ruminococcus_sp._BSD2780120874_150323_B10,0,0.442477876106195,0,0.167973124300112,0,0,0,0
s__Vescimonas_fastidiosa,0,2.65486725663717,0.615901455767077,6.15901455767077,0.141643059490085,0.150693734217886,0,0.106609808102345
s__Faecalicatena_fissicatena,0,0,0,0.167973124300112,0,0.141643059490085,0,0.114678899082569
s__Simiaoa_sunii,0,4.86725663716814,0,2.91153415453527,0,0.682647141344387,0,0.335967606267483
s__Ruminococcus_sp._FMBCY1,0,0,0,0.167973124300112,0,0.0708215297450425,0,0
s__Collinsella_sp._AM34_10,0,0.442477876106195,0,0.335946248600224,0,0.531953407126501,0,0.114678899082569
s__Senegalimassilia_faecalis,0.884955752212389,0.884955752212389,0.111982082866741,2.40761478163494,0,0.655495117160984,0,0.442577414369828
s__Mediterraneibacter_sp._NSJ_151,0,0,0,0.223964165733483,0,0.150693734217886,0,0.319829424307036
s__Agathobaculum_butyriciproducens,0,0.442477876106195,0,0.279955207166853,0,0.141643059490085,0,0.221288707184914
s__Anaerotardibacter_sp._CLA_AA_M13,0,1.32743362831858,0,0.951847704367301,0,2.10812841097304,0.106609808102345,1.42627296023161
s__Phascolarctobacterium_sp._Marseille_Q4147,0,0.884955752212389,0,1.67973124300112,0,0.221515263962928,0,0.319829424307036
s__Eggerthella_lenta,0,1.32743362831858,0.167973124300112,3.02351623740202,0,1.90471449646571,0,1.28738678820837
s__Eubacterium_ventriosum,0.442477876106195,0,0.279955207166853,0.335946248600224,0,0.0708215297450425,0,0
s__Alistipes_putredinis,0.442477876106195,0,0,0.167973124300112,0,0.159744408945687,0,0.106609808102345
s__Absicoccus_porci,0,0,0.167973124300112,0,0,0,0,0
s__Oscillibacter_sp._MSJ_31,0,1.76991150442478,0.783874580067189,3.13549832026876,0.221515263962928,0.452081202653658,0.114678899082569,0
s__Bacteroides_caccae,0,0,0,0.83986562150056,0.0798722044728434,0.0798722044728434,0,0.114678899082569
s__Intestinibacter_bartlettii,0,0,0,0.111982082866741,0,0.141643059490085,0,0.999833727822226
s__Bacteroides_ovatus,0,0.442477876106195,0.223964165733483,0.895856662933931,0,1.0729574889808,0,0.335967606267483
s__Blautia_schinkii,0,1.32743362831858,0,0.83986562150056,0,0.602774936871544,0,0.114678899082569
s__Faecalibacillus_intestinalis,1.32743362831858,0,0.391937290033595,0.223964165733483,0.0798722044728434,0.452081202653658,0,0.442577414369828
s__Holdemanella_sp._MSK_7_32,0,3.53982300884956,0,1.45576707726764,0,0.904162405307316,0,0.114678899082569
s__Pseudoflavonifractor_sp._MSJ_30,0,1.76991150442478,0.0559910414333707,1.23180291153415,0.230565938690729,0.390310347636416,0,0
s__Blautia_sp._MSK_20_85,0,0,0,0.111982082866741,0,0.0708215297450425,0,0.770475929657088
s__Bacteroides_fragilis,0,2.21238938053097,0.0559910414333707,0.83986562150056,0,0.433979853198056,0,0.565325404432621
s__Ruminococcus_sp._AF37_3AC,0,0.442477876106195,0,0,0,0.221515263962928,0,0
s__Blautia_sp._MCC270,0,0,0,0.671892497200448,0,0.611825611599345,0,0.114678899082569
s__Klebsiella_pneumoniae,0,0.884955752212389,0,0.83986562150056,0,0.620876286327146,0,0.647727939594296
s__Parabacteroides_merdae,0,1.32743362831858,0.167973124300112,0.111982082866741,0,0.0798722044728434,0,0.573394495412844
s__Brachyspira_aalborgi,0,0,0,0,0,0,0,0
s__Roseburia_sp._CLA_AA_H209,0,0.442477876106195,0,0.167973124300112,0,0.381259672908615,0,1.18884607108625
s__Desulfovibrio_piger,0.442477876106195,0,0.279955207166853,0.223964165733483,0.0798722044728434,0.212464589235128,0,0
s__Bacteroides_stercoris,0,0.884955752212389,0,0.223964165733483,0,0.673596466616586,0,0.885154828739657
s__Blautia_sp._OF03_15BH,0,0.884955752212389,0,1.17581187010078,0,0.479233226837061,0,0.229357798165138
s__Kineothrix_sp._MSJ_39,0,0.442477876106195,0,0.0559910414333707,0.0708215297450425,0.221515263962928,0,0.114678899082569
s__Ruminococcus_sp._Marseille_P6503,0,1.32743362831858,0,0.391937290033595,0,0.895111730579515,0,0.32789851528726
s__Ruminococcus_sp._M6_2020,0.884955752212389,0.884955752212389,0.223964165733483,1.62374020156775,0,0.221515263962928,0,0.106609808102345
s__Blautia_sp._MSK20_18,0,0,0.0559910414333707,0.111982082866741,0.0798722044728434,0.771570020545032,0,0.114678899082569
s__Blautia_sp._MCC283,0,0,0,0,0,0.0708215297450425,0,0.671935212534966
s__Collinsella_sp._TF05_9AC,0,1.32743362831858,0.0559910414333707,4.25531914893617,0,0.0798722044728434,0,0
s__Mitsuokella_jalaludinii,0,2.21238938053097,0,0.279955207166853,0,0.584673587415942,0,0.533049040511727
s__Pseudoflavonifractor_phocaeensis,0,0,0,0.111982082866741,0,0.212464589235128,0,0.114678899082569
s__Faecalibacterium_sp._Marseille_Q4896,0.442477876106195,0,0.167973124300112,0,0,0.159744408945687,0,0
s__Brotomerdimonas_butyrica,1.32743362831858,0.884955752212389,0,0.335946248600224,0.0708215297450425,0.390310347636416,0,0.106609808102345
s__Clostridium_sp._1001271B_151109_B4,0.442477876106195,0.442477876106195,0,0.0559910414333707,0,0.150693734217886,0.114678899082569,0.221288707184914
s__Adlercreutzia_equolifaciens,0,0.884955752212389,0.167973124300112,3.86338185890258,0,0.159744408945687,0,0.671935212534966
s__Methanosphaera_stadtmanae,0,0,0,0,0,0,0,0
s__Blautia_sp._MSJ_36,0,0,0,0.559910414333707,0,0.150693734217886,0,0.770475929657088
s__Bacteroides_thetaiotaomicron,0,1.76991150442478,0.223964165733483,0.951847704367301,0,1.32909158377757,0,0.671935212534966
s__Blautia_sp._Marseille_P3087,0,2.21238938053097,0,2.35162374020157,0.0708215297450425,0.363158323453013,0,0.999833727822226
s__Megasphaera_elsdenii,0,0.884955752212389,0.111982082866741,1.3437849944009,0,0.443030527925857,0,0
s__Ruminococcus_sp._210702_SL_1_03,0,1.32743362831858,0.447928331466965,2.40761478163494,0,0.292336793707971,0,0.114678899082569
s__Parabacteroides_distasonis,0,0,0.615901455767077,0.167973124300112,0,0.292336793707971,0,0.344036697247706
s__Clostridium_sp._BIOML_A1,0,1.76991150442478,0.0559910414333707,0.391937290033595,0,0.789671370000634,0,0.221288707184914
s__Fusicatenibacter_sp._CLA_AA_H277,0,0,0,0.111982082866741,0,0.735367321633828,0,0.442577414369828
s__Faecalibacillus_faecis,0,0.442477876106195,0.0559910414333707,0.223964165733483,0,0.159744408945687,0,0.213219616204691
s__Anaeromassilibacillus_sp._An200,0,0,0.0559910414333707,0.0559910414333707,0,0.230565938690729,0,0.32789851528726
s__Blautia_hansenii,0,0.442477876106195,0,0.111982082866741,0,0.956882585596756,0,0
s__Bifidobacterium_pseudocatenulatum,0,0,0.111982082866741,0.167973124300112,0,0,0,0.335967606267483
s__Dorea_sp._AF36_15AT,0,0.884955752212389,0.167973124300112,6.71892497200448,0,0.150693734217886,0,0
s__Paraprevotella_clara,0,0,0,0,0,0,0,0.221288707184914
s__Phocaeicola_massiliensis,0,0,0,0.335946248600224,0,0.443030527925857,0,0.32789851528726
s__Blautia_sp._MSJ_19,0,0.442477876106195,0.167973124300112,1.06382978723404,0,0.0708215297450425,0.114678899082569,0.754337747696641
s__Clostridium_saudiense,0,0,0,0.223964165733483,0,0.221515263962928,0.114678899082569,0.434508323389605
s__Roseburia_sp._CLA_AA_H204,0,0,0,0.167973124300112,0,0.735367321633828,0.213219616204691,0
s__Clostridium_sp._D43t1_170807_D5,0,0,0,0.0559910414333707,0,0,0,0
s__Faecalibacterium_sp._CLA_AA_H233,0,0,0,1.06382978723404,0,0.310438143163573,0,0.319829424307036
s__Bacteroides_xylanisolvens,0,1.32743362831858,0.0559910414333707,1.84770436730123,0,0.221515263962928,0,0.663866121554743
s__Waltera_intestinalis,0,1.76991150442478,0,0.279955207166853,0,0.23961661341853,0,0.213219616204691
s__Faecalibacterium_sp._I3389,0,0.442477876106195,0,0.615901455767077,0,0.602774936871544,0,0.114678899082569
s__Oscillibacter_sp._MCC667,0,3.09734513274336,0,3.80739081746921,0.0708215297450425,1.6049108961073,0,0
s__Dorea_sp._AM58_8,0,0.884955752212389,0.503919372900336,4.81522956326988,0,1.0367547900696,0,0
s__Eubacterium_sp._AF22_8LB,0,0.442477876106195,0,0,0,0.0798722044728434,0,0.106609808102345
s__Faecalibacterium_sp._AF27_11BH,0.442477876106195,0.442477876106195,0.335946248600224,0.111982082866741,0.0798722044728434,0.212464589235128,0,0.114678899082569
s__Porcipelethomonas_ammoniilytica,0.442477876106195,0,0,0.223964165733483,0,0.23961661341853,0,0.114678899082569
s__Solobacterium_moorei,0,0,0,0,0.0798722044728434,0.159744408945687,0,0.32789851528726
s__Succinivibrio_dextrinosolvens,0,0,0,0,0,0,0,0
s__Streptococcus_salivarius,0,0,0,0.167973124300112,0.0798722044728434,0.372208998180814,0,0.114678899082569
s__Dorea_phocaeensis,0,0,0.0559910414333707,0.167973124300112,0.150693734217886,0.221515263962928,0,0.114678899082569
s__Butyricicoccus_faecihominis,0.442477876106195,0.442477876106195,0,0,0.0708215297450425,0.0708215297450425,0.114678899082569,0.229357798165138
s__Prevotella_sp._Marseille_P4119,0,1.32743362831858,0,2.18365061590146,0.0708215297450425,0.301387468435772,0,0.442577414369828
s__Clostridium_sp._D43t1_170807_H7,0.442477876106195,0.442477876106195,0.0559910414333707,0.167973124300112,0.150693734217886,0.150693734217886,0,0.213219616204691
s__Clostridium_sp._AF15_31,0,0,0,0,0,0.0798722044728434,0,0
s__Butyricicoccus_sp._BIOML_A1,0,0,0.0559910414333707,0.223964165733483,0,0,0.114678899082569,0
s__Brotolimicola_acetigignens,0,0.442477876106195,0,0.0559910414333707,0,0.0708215297450425,0,0.213219616204691
s__Chuhaivirus_simiae,0,0,0,0,0,0,0,0
s__Waltera_sp._CLA_AA_H273,0,2.21238938053097,0,0.503919372900336,0,0.150693734217886,0,0.426439232409382
s__Prevotella_pectinovora,0,0,0,0.559910414333707,0,0.354107648725212,0,0
s__Clostridium_perfringens,0,0,0,0.279955207166853,0,0.301387468435772,0,0.106609808102345
s__Yeguia_hominis,0,1.32743362831858,0,1.11982082866741,0,1.29447275294373,0,0.221288707184914
s__Alistipes_shahii,0,0,0.0559910414333707,0.0559910414333707,0,0,0,0
s__Roseburia_porci,0.442477876106195,2.21238938053097,0,0.279955207166853,0.159744408945687,1.14377901872585,0,0.335967606267483
s__Mediterraneibacter_glycyrrhizinilyticus,0,0,0.279955207166853,1.62374020156775,0.159744408945687,0.833340875562273,0,0.106609808102345
s__Faecalibacillus_sp._MSK20_93,0,0,0,0.223964165733483,0,0.141643059490085,0,0
s__Phascolarctobacterium_faecium,0,0.442477876106195,0,0.391937290033595,0,0.159744408945687,0,0
s__Alistipes_onderdonkii,0,0,0.111982082866741,0.223964165733483,0,0.159744408945687,0,0.221288707184914
s__Schaalia_turicensis,0,0,0,0,0,0,0,0
s__Clostridium_spiroforme,0,0,0,0.0559910414333707,0,0,0,0.221288707184914
s__Intestinimonas_massiliensis,0,1.76991150442478,0,0.447928331466965,0,0.762519345817231,0,0.32789851528726
s__Clostridium_sp._AF36_4,0,0,0,0,0,0.452081202653658,0,0.114678899082569
s__Dysosmobacter_sp._BX15,0,0.884955752212389,0.223964165733483,2.18365061590146,0.212464589235128,0.691697816072188,0,0.106609808102345
s__Clostridium_sp._L2_50,0,0,0,0.0559910414333707,0,0.23961661341853,0,0.335967606267483
s__Clostridium_sp._AF37_5,0,0,0.0559910414333707,0,0.0798722044728434,0.301387468435772,0.106609808102345,0.221288707184914
s__Negativibacillus_massiliensis,0,1.32743362831858,0,0.671892497200448,0,0.150693734217886,0,0.221288707184914
s__Intestinimonas_butyriciproducens,0,1.76991150442478,0.615901455767077,0.279955207166853,0.221515263962928,0.869543574473477,0,0
s__Anaerotignum_faecicola,0,0,0,0.391937290033595,0,0,0,0.106609808102345
s__Clostridium_sp._AF15_41,0,0.442477876106195,0,0,0,0.0708215297450425,0,0
s__Clostridium_sp._1001270H_150608_G6,0,0,0,0,0,0,0,0.221288707184914
s__Clostridium_sp._AM42_36,0,0,0,0,0,2.10812841097304,0,0.114678899082569
s__Clostridium_sp._AM49_4BH,0,0.884955752212389,0,0.167973124300112,0,0.150693734217886,0,0.114678899082569
s__Burzaovirus_coli,0,0,0,0,0,0,0,0
s__Blautia_ammoniilytica,0,0,0,2.12765957446809,0,0.141643059490085,0,0.786614111617535
s__Barnesiella_intestinihominis,0,0.442477876106195,0,0.83986562150056,0,0.0798722044728434,0,0
s__Collinsella_tanakaei,0,0,0,0.0559910414333707,0,0.150693734217886,0,0.229357798165138
s__Phocea_massiliensis,0,0.442477876106195,0.167973124300112,3.19148936170213,0.0798722044728434,0.310438143163573,0,0.114678899082569
s__Intestinimonas_sp._MSJ_38,0,2.65486725663717,0.335946248600224,3.80739081746921,0,0.5229027323987,0.114678899082569,0.335967606267483
s__Clostridium_sp._1001270J_160509_D11,0,0,0.0559910414333707,0.111982082866741,0,0.150693734217886,0,0.557256313452397
s__Dysosmobacter_welbionis,0,0,0.111982082866741,0.0559910414333707,0.0708215297450425,0.310438143163573,0.114678899082569,0.221288707184914
s__Ruminococcus_champanellensis,0,0,0,0.279955207166853,0,0.931314429490719,0,0.221288707184914
s__Suilimivivens_aceti,0,1.76991150442478,0,2.96752519596865,0,0.433979853198056,0,0.983695545861779
s__Pseudoflavonifractor_capillosus,0,0,0,0.167973124300112,0,0.212464589235128,0,0
s__Clostridium_sp._AF43_10,0,0,0,0.111982082866741,0,0.0708215297450425,0.106609808102345,0.32789851528726
s__Faecalibacillus_sp._H12,0,0,0,0,0,0,0,0.106609808102345
s__Ruminococcus_sp._NSJ_13,0,0,0,0.167973124300112,0,0.559105431309904,0,0
s__Turicibacter_sanguinis,0,0.442477876106195,0,0.0559910414333707,0.0798722044728434,0.0708215297450425,0,0.114678899082569
s__Jingyaoa_shaoxingensis,0,0,0,0,0,1.71035125668619,0,1.56515913225485
s__Dorea_ammoniilytica,0,0.884955752212389,0.223964165733483,4.47928331466965,0.0798722044728434,0.141643059490085,0.442577414369828,0.221288707184914
s__Clostridium_sp._OM08_29,0,0,0,0.111982082866741,0,0.354107648725212,0,0.565325404432621
s__Terrisporobacter_mayombei,0,0,0.0559910414333707,0.223964165733483,0,0.99308528450796,0,1.65563075839674
s__Succinivibrio_sp._AGMB01872,0,0,0,0,0,0,0,0
s__Clostridium_sp._AF23_8,0,0.442477876106195,0,0.0559910414333707,0,0.56657223796034,0,0
s__Mediterraneibacter_butyricigenes,0,0.442477876106195,0,1.28779395296753,0,0.212464589235128,0,0.221288707184914
s__Oribacterium_sp._oral_taxon_102,0.442477876106195,0,0.223964165733483,1.39977603583427,0,1.17839784955968,0,0.426439232409382
s__Dorea_sp._AF24_7LB,0,2.21238938053097,0,0.727883538633819,0,0.824290200834472,0,0.770475929657088
s__Dorea_sp._OM07_5,0,0.884955752212389,0.0559910414333707,0.503919372900336,0,0.664545791888785,0,0.221288707184914
s__Desulfovibrio_sp._An276,0,0,0,0,0,0,0,0
s__Alistipes_communis,0,0,0,0.111982082866741,0,0.0798722044728434,0,0
s__Alistipes_indistinctus,0,0,0,0,0,0,0,0
s__Dorea_sp._AM10_31,0,0.442477876106195,0.111982082866741,0.391937290033595,0.0798722044728434,0.363158323453013,0,0.770475929657088
s__Streptococcus_parasanguinis,0,0,0,0.0559910414333707,0.0798722044728434,0,0,0
s__Agathobaculum_sp._M2,0,0,0.503919372900336,0.503919372900336,0,0,0,0.114678899082569
s__Streptococcus_thermophilus,0,0,0,0.0559910414333707,0,0.150693734217886,0,0.106609808102345
s__Alistipes_ihumii,0,0.442477876106195,0,0,0,0.0708215297450425,0,0
s__Qingrenia_yutianensis,0,0,0,0.559910414333707,0,0.629926961054947,0,0.114678899082569
s__Parolsenella_massiliensis,0,0,0.391937290033595,0,0,0.150693734217886,0,0
s__Allisonella_histaminiformans,0,0,0,0.0559910414333707,0,0.504801382943099,0,0.106609808102345
s__Dorea_sp._NSJ_36,0,2.21238938053097,0,0.671892497200448,0,0.230565938690729,0,0
s__Prevotella_sp._P4_67,0,0.442477876106195,0,0,0,0,0,0
s__Prevotella_sp._P5_64,0,0.442477876106195,0,0.503919372900336,0,0,0,0.114678899082569
s__Dorea_sp._AM13_35,0,0,0,0.671892497200448,0,0.584673587415942,0,0.213219616204691
s__Schaalia_odontolytica,0,0,0.391937290033595,0.503919372900336,0,0.150693734217886,0,0.114678899082569
s__Terrisporobacter_glycolicus,0,0.442477876106195,0,0,0,0.0708215297450425,0,1.43434205121183
s__Prevotella_sp._P4_51,0,0,0,0,0,0,0,0
s__Prevotella_sp._P5_108,0,0,0,0,0,0,0,0
s__Bacteriophage_sp.,0,0.884955752212389,0,0.223964165733483,0.0798722044728434,0.0798722044728434,0,0.450646505350052
s__Phage_FAKO27_000271F,0,0,0,0,0,0,0,0
